2,1,2.82842712474619,5.09901951359278,4,9.21954445729289,8.60232526704263,13.0384048104053,6.08276253029822,3.16227766016838,3.16227766016838,7.81024967590665,8.94427190999916,8.06225774829855
4.12310562561766,1,2.82842712474619,9.21954445729289,4.47213595499958,29,7.07106781186548,13.0384048104053,10.4403065089106,6.08276253029822,4.12310562561766,5.09901951359278,9.21954445729289,6.70820393249937
70.1141925718324,7.21110255092798,9,72.4016574395918,148.519359007504,153.394915169963,77.1038261048049,162.609962794412,65.1920240520265,73.0273921210391,71.0633520177595,151.347282763847,83.0240928887513,158.751377946776
72.1734023030645,8.60232526704263,9,75.7165767847438,159.862440867141,157.689568456509,76.4198926981712,156.064089399195,73.1641988953614,75.3259583410659,76.2167960491649,154.175224987674,84.4807670419723,162.015431363806
75.0266619276108,8.06225774829855,9,78.390050389064,168.67127793433,169.331036729833,76.3216876123687,164.304595188327,75.0266619276108,77.1038261048049,77.884529914483,165.469030334984,83.4865258589672,163.232962357485
78.3134726595622,8.60232526704263,9,85.9592926913664,182.452733605172,178.89941307897,80.6225774829855,169.097604950514,81.4370922860093,83.2946576918352,84.770277810091,177.654158408972,88.3628881374981,170.76592165886
87.3670418407308,10,10,95.7548954362125,201.400099304841,199.218473039023,89.3588272080604,181.835090122891,94.0212741883453,91.0219753685889,90.2496537389479,192.961135983389,96.5194280961092,182.879741907079
94.5304183847718,10.295630140987,11,101.390334845093,208.614476966485,219.658826364888,99.3227063666713,204.882893380585,99.3629709700752,99.0454441153151,94.3663075467086,206.228029132802,102.420701032555,194.247265103012
101.59724405711,10.295630140987,12,110.367567699936,219.237314342244,234.258404331627,110.113577727726,226.311731909771,105.815877825589,107.563934476199,98.6559678884151,220.272558436134,111.085552615991,207.761882933323
106.569226327303,11.1803398874989,12,114.982607380421,223.651514638287,242.002066106883,119.016805536025,239.776979712399,110.981980519362,115.260574352204,101.71037311897,228.973797627589,118.359621493143,221.208046869909
110.222502239788,11.1803398874989,13,116.29703349613,229.002183395705,251.017927646613,121,249.14654322306,113.207773584679,118.258192105241,107.168092266308,237.118114027588,122.723265927859,234.718980911216
110.113577727726,10.770329614269,13,117.885537705013,235.637433358964,259.123522668244,119,257.186702611158,111.251966274758,118.456743159687,112,243.731409547477,119.104995697074,238.606370409509
113.282831885507,11.1803398874989,13,120.070812439993,250.145957392879,263.427409355974,120,257.598524840497,114.017542509914,120.415945787923,117.00427342623,253.671046830339,118.004237212059,245.578907889094
117.209214654821,10.770329614269,14.0356688476182,120.702112657567,265.80067720004,272.244375515822,120,263.180546393536,114.021927715681,121.04957662049,121.202310209006,264.092786724666,117.643529358822,255.264568634192
123.47064428438,11.4017542509914,14.0356688476182,126.019839707881,282.418129729662,276.855558008143,127.251719045363,269.57930187609,119.004201606498,124.951990780459,127.06297651165,271.48664792214,124.615408357073,269.981480846372
131.973482184869,12.369316876853,15.0332963783729,136.297468795279,291.568173846186,292.745623366089,134.003731291334,284.543494039136,129.556937290135,131.468627436358,130.552671362941,283.134243778459,138.397976863826,284.084494473035
138.600144300069,14.560219778561,15.0332963783729,141.088624630053,299.474539819331,299.553000318808,143.013985330107,297.154841791279,138.408814748194,140.185591271,139.359247988786,294.108823397055,151.211772028503,303.265560194362
142.411375950097,14.3178210632764,16.0312195418814,144.013888219158,311.717821113904,316.362134270206,144,307.327187212586,141.354165131417,143.293405291381,142.144292885786,305.08031729366,159.213692878471,308.97249068485
144.734239211045,14.3178210632764,16.1245154965971,150.053323855222,309.870940877004,320.257708728455,149,316.243577009874,143.808900976261,147.363496158309,146.239529539725,309.974192474148,161.446585594122,312.947279905098
149.110697134713,16.2788205960997,16.0312195418814,152.397506541282,316.632278834613,336.732831782112,150.163244504106,318.472918785884,153.808322271586,151.924323266553,146.659469520382,313.904444059016,164.137137784232,313.765836253726
146.536684826701,15.2970585407784,16.1245154965971,149.482440440341,322.187833413988,329.734741875951,151.029798384292,317.170301257857,155.206314304541,156.387339641034,145.38225476309,315.158690186388,160.878836395593,309.006472424123
148.489056835849,15.1327459504216,16.1245154965971,151.753088930671,329.006078971195,331.078540530793,156.156972306714,316.622803979751,160.262285020525,161.058995402306,143.377125093231,316.469587796363,162.828130247817,311.271585596887
149.254815667703,15.0332963783729,17.2626765016321,157.508729916789,326.153338170867,334.462254970572,162.24980739588,324.089493813052,165.02424064361,163.685674388445,144.069427707616,321.498055981681,165.855358671344,320.224920954007
153.169840373358,15.0332963783729,17.2626765016321,157.648342839371,329.492033287605,338.462701046954,162.603812993423,333.568583652598,166.385095486345,167.358895789856,150.57224179775,330.364949714706,171.143214881572,332.640947569598
155.331902711581,15,18.4390889145858,163.321768298044,340.801995299323,345.404111150982,163.248277173145,343.048101583437,162.855764405194,168.647561500307,156.869372409021,344.768037961758,168.807582768074,335.882419903156
161.554944214035,17,18.6815416922694,170.496334271444,357.239415518501,361.809342057388,169.106475334329,350.228496841705,164.137137784232,169.955876626847,164.468842033985,357.314987091222,167.600715988924,346.623715287919
164.842348927695,17.0293863659264,19.6468827043885,173.611635554763,364.329521175542,371.270790663634,169.047330650324,360.489944381255,164.012194668567,169.59363195592,168.077363139716,368.04890979325,168.582324103092,353.389303743053
171.470114014075,17.1172427686237,19.6468827043885,175.863583495845,374.855972341378,365.168454278296,176.025566324895,363.716922894715,166.111408398099,173.588594095349,171.397199510377,367.021797717792,171.828402774396,362.492758548361
180.612845611822,19.1049731745428,19.6468827043885,184.772833501032,388.561449451692,381.608438061844,188.095720312824,378.054228914319,182.718362514554,180.759508740204,175.328263551545,376.119661809909,188.430358488222,384.08332429305
179.120071460459,18.2482875908947,19.6468827043885,179.780421625938,384.762264261973,388.154608371458,184.458667456967,382.325777315629,182.584227139148,180.005555469824,179.602338514842,377.127299462662,192.852275070843,382.205442138125
176.459627110566,17.2626765016321,18.6815416922694,179.780421625938,381.057738407187,380.864805410004,186.386694804109,379.885509068193,178.339563754092,180.88670487352,181.342217919601,374.488985151766,193.080294178355,380.433962732036
175.823775411632,17.464249196573,18.6815416922694,181.46625030567,377.57780655118,388.47908566614,183.324848288496,382.091612051351,181.176709319934,181.474516117277,179.568928269899,378.94194806065,195.256241897666,376.463809681621
172.699160391705,16.7630546142402,18.9736659610103,178.877052748529,379.348125077744,376.621826239532,183.613724977192,370.774864304472,176.045448677323,183.043710626724,179.412931529475,374.189791416067,186.461792332907,364.428319426468
168.617911266864,16.7630546142402,18.9736659610103,180.277563773199,360.600887408781,368.951216287465,185.558616075891,370.32418230518,176.283861995362,182.701943065748,172.037786547026,368.925466727359,189.994736769206,365.395675945953
172.235304162648,17.0880074906351,18.9736659610103,186.657440248172,369.849969582262,368.647528134938,192.15098230298,369.943238889427,183.575597506858,186.938492558381,167.907712747211,370.472671056854,190.709202714499,369.486129644944
175.684376083931,18.3847763108502,19.313207915828,191.942699783034,372.236483972219,387.551286928582,196.62146373171,381.083980245825,194.743420941504,189.525723847714,168.0476123008,379.226845041329,196.596032513375,377.11536696348
179.938878511566,18.7882942280559,19.6977156035922,191.25375813301,374.553067001193,398.037686657934,196.461192096556,388.32074371581,193.829822266853,190.276115158997,178.361991466792,385.810834477209,196.331352564994,390.160223497988
