0,4,38,907875,21.095023109729,29,145.499140890934,158.776572579206,167.451485511476,182.989070711887,205.642894358157,213.328385359286,224.617452572145,230.722777375794,232.361786875553,234.759451353934,244.989795705862,249.098374141623,256.09568524284,274.577857810858,290.547758552703,307.122125546174,313.498006373246,331.965359638623,323.511978139914,325.424338364542,324.075608461976,326.73536692559,330.219623886891,348.862437072265,352.459926800197,357.001400557477,379.188607423799,380.910750701526,376.311041560037,383.240133597722,377.200212089018,363.446006994161,370.54824247323,388.202266866127,394.254993627221,417.444607103745,420.186863193032,417.603879292326,397.954771299453,383.838507708646,379.716999882807,392.237173149104,397.431755147975,416.601728272939,413.879209431931,406.192072793155,390.356247548313,373.530453912395,362.249913733599,361.50795288624,348.94125580103,345.624073235647,23.0867927612304,29.6141857899217
0,4,38,912113,14.8660687473185,10.4403065089106,74.0945342113708,75.8023746329889,76.4002617796562,82.3286098510111,90.785461391128,98.3107318658548,107.62899237659,113.951744172698,117.592516768713,116.038786618958,115.935326799039,116.284134773408,123.00406497348,134.182711255959,143.735868870648,145.0310311623,147.705788647568,149.723077713491,149.110697134713,154.301652615907,161.697247966686,166.300932047899,165.01212076693,168.428026171418,167.083811304387,174.951421829032,189.842039601349,183.521115951271,181.892825586937,182.167505335062,177.654158408972,180.767806868369,187.301895345456,193.793704748116,195.880065346119,197.800404448525,198.494332412792,199.424171052558,192.587642386525,184.447824600888,180.421728181503,181.694799044992,182.236110581849,195.897932607774,203.531324370476,207.154531690716,195.017947891982,187.384631173424,172.011627513956,168.573426138285,163.624570282094,165.130251619744,18,15.6524758424985
0,4,39,286484,12.2065556157337,9.21954445729289,175.045708316428,180.069431053691,183.043710626724,190.128903641714,204.022057631032,216.520206909194,226.73552875542,237.894934792652,242.596372602725,244.806045676981,252.723168704415,258.062008052328,270.484750032234,290.80061898146,307.05862632403,317.233352597106,324.672142322066,329.243071301432,321.459173146451,325.203013516173,326.038341303596,331.917158339246,339.842610630274,352.614520404364,357.49405589464,370.600863463646,391.311896062463,388.434035583907,386.173536120745,383.975259619679,375.889611455278,364.551779586933,368.570210407732,378.803379076798,390.082042652568,406.340989810282,414.705919899873,420.862210230379,410.912399423527,401.310353716422,395.170849127311,400.632000718864,401.659059402374,416.869284068759,413.707626228959,409.067231638028,392.684351610807,379.110801745347,366.956400679972,366,360.099986114968,366.305883108639,45.8802789878178,38.1182371050918
0,4,43,971158,2,4,82.7345151674922,83.4865258589672,85.375640553966,90.27181176868,98.1835016690686,107.074740251845,119.06720791217,124.064499354167,125.003999936002,123.00406497348,124,124.01612798342,133.093951778434,145.0310311623,157.003184681076,164,169,170.047052312,167.074833532762,171.046777227751,170.047052312,172.104619345327,173.072239252862,181.002762409859,180.04443895883,191.261600955341,202,203.088650593774,203.157574311174,201.717624415915,199.361480732864,196.430649339659,202.158353772482,201.201391645287,200.489401216124,201.55892438689,203.199409447961,200.249843945008,197.365143832441,194.31160541769,198.426308739542,202.556165050585,202.98768435548,210.95023109729,213.243991709028,213.138452654607,202.805325373867,193.829822266853,183.983694929741,182.649938406779,175.328263551545,177.101665717745,15.1327459504216,14.3178210632764
0,4,43,972002,8.06225774829855,1.4142135623731,163.217646104825,159.028299368383,161.820888639261,169.499262535269,183.098334236006,206.169832904817,221.923410211721,238.556073072978,249.359178696113,258.367954669305,256.628135635982,271.016604657353,285.954541841881,295.194850903602,303.295235702772,315.77840331473,318.943568676341,313.177266097014,319.164534370597,323.14857264113,327.713289324678,342.301037100386,355.236540913234,362.305120030065,371.673243589043,378.794139342203,389.974358131403,385.498378725514,381.922767061614,379.246621606574,375.229263251149,370.882730792362,379.011873164945,391.945149223715,404.361224649446,404.728303927462,406.15883592506,404.461370219703,394.271480074326,384.422944164367,384.422944164367,388.167489622714,387.620948866286,394.620070447513,401.478517482567,401.289172542694,393.024172284606,388.401853754588,375.996010617134,370.04053831979,366.083323848547,362.922856816707,8.48528137423857,3.16227766016838
0,4,43,990208,4.47213595499958,12.2065556157337,155.926264625303,157.435701160823,164.477962049631,174.771279105006,185.237685150727,204.831638181215,220.639978245104,231.905153025973,238.849324889144,245.692897740248,254.096438385114,263.136846526669,277.634652015918,291.677904545408,305.476676687435,314.650599872303,319.751465985693,318.818129973814,318.987460568594,323.785422772552,328.65331277807,335.943447621769,348.54268031333,362.707871433748,370.129706994724,377.171048729883,393.021627903605,392.429611522882,386.349582632103,385.778433819207,379.436424187241,373.353719681484,379.436424187241,385.051944547745,391.030689332692,400.371077876512,406.162529044716,403.338567459151,395.56794612304,390.950124696233,387.242817880461,387.583539382157,389.008997325255,402.448754501738,401.498443334467,396.364731024343,387.005167924151,376.160869841614,364.1661708616,364.725924496738,362.008287197959,362.505172376892,10.4403065089106,7.28010988928052
0,4,43,991662,10.770329614269,9.8488578017961,70.4556598152341,71.8470597867442,74.8131004570724,78.4920378127616,88.2326470191165,97.6165969494942,106.301458127346,111.287914887467,113.846387733647,115.312618563625,117.456374880208,121.622366364086,128.222462930643,135.074053763112,144.249783362056,149.402141885583,150.013332740793,151.980261876337,151.74320413119,149.305056846712,149.305056846712,154.40207252495,159.260792412948,165.42369842317,168.404275480167,172.904597972408,181.024860171193,181.958786542448,177.800449943188,177.859495107796,175.422347493129,167.86303941011,166.400120192264,169.499262535269,176.005681726472,182.332114560217,190.1920082443,191.65072397463,186.453747615863,181.796589626978,179.980554505202,175.114248420852,175.823775411632,182.704679743021,181.245689603919,178.734439882189,175.559106855782,173.458928856372,170.188131196038,171.470114014075,170.762993649092,173.349358233597,18.0277563773199,12.369316876853
0,4,44,44108,10,19.0262975904404,151.158856836111,156.588633048507,164.648109615628,176.204426732134,193.940712590214,210.344954776672,227.404925188528,235.280683440014,242.596372602725,248.114892741246,255.001960776775,266.180389961394,278.619812647988,292.159203175255,300.601064535707,312.078515761659,313,319.076793264568,319.507433403356,323.966047603757,328.660919489981,334.282814395236,342.3813663154,359.92360300486,368.148068037848,376.268521138827,387.923961621347,387.408053607562,384.298061405467,380.159177187662,378.261814091774,371.618083521241,374.498331104426,379.685396084706,389.101529166874,398.724215467283,402.743094292131,399.205460884492,390.25376359492,381.119403861834,378.047616048561,387.156299186775,392.439804301246,405.178972800909,407.332787779231,404.586208366029,388.670811870405,374.70121430281,363.572551219148,358.402008922941,352.829987387694,355.140817141595,16.4924225024706,9.05538513813742
0,4,44,55284,4.47213595499958,4,74.1687265631546,78,81.0987052917616,86.0232526704263,91.2688336728371,94.7628619238571,100.0199980004,102.615788258922,111,113.652980603238,117.175082675456,121.334249080793,127.769323391806,132.823190746195,142.695479956444,148.529458357593,148.606863906079,147.665161768103,144.062486442516,143.694119573488,141.820308841858,151.74320413119,155.724115023974,163.783393541592,169.118301789014,177.053664181231,182.433549546129,182.980873317404,181.044193499819,177.200451466693,170.856665073388,168.074388292803,162.533073557353,165.529453572468,177.098842458103,181.176709319934,186.625293033929,193.424403837778,191.708111461148,182.156526097749,182.726571685675,183.872238252543,180.080537538069,179.980554505202,180.055546984812,173.565549577098,162.889533119842,164.438438328756,164,165.01212076693,168.35973390333,174.103417542563,14.0356688476182,11
0,4,51,415197,5.09901951359278,1,71.5891053163818,76.3806258157132,78.5175139698144,87.1148666990887,98.7167665596883,107.800742112473,116.764720699362,123.664869708418,125.219806739988,124.482930556763,125.538838611802,126.491106406735,128.751699017916,135.358782500435,141.039001698112,144.554487996741,149.906637611548,157.165517846632,158.823801742686,164.878743323692,168.428026171418,171.026313764871,171.00292395161,177.002824836216,179.226114168667,182.175739328814,185.873612973978,183.635508548864,183,182.38695128764,183.861360812978,186.260570169856,193.217494031985,198.806438527529,198.587512195505,203.066491573573,203.19448811422,196.224361382577,186.986630538122,185.399568500037,179.493732481109,184.613108960334,193.610433603151,205.117039760231,209.30838492521,213.550930693359,205.117039760231,193.041446326948,183.051905207239,178.932948335403,173.280120036893,171.540082779507,7.61577310586391,10.1980390271856
